1.214249999999996987e+02,3.137999999999992440e+01,0.000000000000000000e+00
1.214249999999996987e+02,3.138499999999992340e+01,0.000000000000000000e+00
1.214249999999996987e+02,3.138999999999992241e+01,0.000000000000000000e+00
1.214249999999996987e+02,3.139499999999992141e+01,0.000000000000000000e+00
1.214249999999996987e+02,3.139999999999992042e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.100000000000000000e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.100499999999999901e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.100999999999999801e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.101499999999999702e+01,1.000000000000000000e+01
1.214299999999996942e+02,3.101999999999999602e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.102499999999999503e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.102999999999999403e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.103499999999999304e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.103999999999999204e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.104499999999999105e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.104999999999999005e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.105499999999998906e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.105999999999998806e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.106499999999998707e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.106999999999998607e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.107499999999998508e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.107999999999998408e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.108499999999998309e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.108999999999998209e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.109499999999998110e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.109999999999998010e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.110499999999997911e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.110999999999997812e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.111499999999997712e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.111999999999997613e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.112499999999997513e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.112999999999997414e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.113499999999997314e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.113999999999997215e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.114499999999997115e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.114999999999997016e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.115499999999996916e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.115999999999996817e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.116499999999996717e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.116999999999996618e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.117499999999996518e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.117999999999996419e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.118499999999996319e+01,1.000000000000000000e+01
1.214299999999996942e+02,3.118999999999996220e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.119499999999996120e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.119999999999996021e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.120499999999995921e+01,1.000000000000000000e+01
1.214299999999996942e+02,3.120999999999995822e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.121499999999995723e+01,1.000000000000000000e+01
1.214299999999996942e+02,3.121999999999995623e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.122499999999995524e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.122999999999995424e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.123499999999995325e+01,1.000000000000000000e+01
1.214299999999996942e+02,3.123999999999995225e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.124499999999995126e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.124999999999995026e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.125499999999994927e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.125999999999994827e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.126499999999994728e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.126999999999994628e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.127499999999994529e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.127999999999994429e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.128499999999994330e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.128999999999994230e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.129499999999994131e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.129999999999994031e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.130499999999993932e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.130999999999993832e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.131499999999993733e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.131999999999993634e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.132499999999993534e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.132999999999993435e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.133499999999993335e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.133999999999993236e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.134499999999993136e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.134999999999993037e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.135499999999992937e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.135999999999992838e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.136499999999992738e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.136999999999992639e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.137499999999992539e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.137999999999992440e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.138499999999992340e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.138999999999992241e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.139499999999992141e+01,0.000000000000000000e+00
1.214299999999996942e+02,3.139999999999992042e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.100000000000000000e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.100499999999999901e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.100999999999999801e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.101499999999999702e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.101999999999999602e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.102499999999999503e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.102999999999999403e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.103499999999999304e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.103999999999999204e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.104499999999999105e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.104999999999999005e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.105499999999998906e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.105999999999998806e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.106499999999998707e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.106999999999998607e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.107499999999998508e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.107999999999998408e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.108499999999998309e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.108999999999998209e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.109499999999998110e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.109999999999998010e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.110499999999997911e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.110999999999997812e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.111499999999997712e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.111999999999997613e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.112499999999997513e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.112999999999997414e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.113499999999997314e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.113999999999997215e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.114499999999997115e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.114999999999997016e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.115499999999996916e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.115999999999996817e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.116499999999996717e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.116999999999996618e+01,1.000000000000000000e+01
1.214349999999996896e+02,3.117499999999996518e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.117999999999996419e+01,1.000000000000000000e+01
1.214349999999996896e+02,3.118499999999996319e+01,1.000000000000000000e+01
1.214349999999996896e+02,3.118999999999996220e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.119499999999996120e+01,1.000000000000000000e+01
1.214349999999996896e+02,3.119999999999996021e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.120499999999995921e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.120999999999995822e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.121499999999995723e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.121999999999995623e+01,1.000000000000000000e+01
1.214349999999996896e+02,3.122499999999995524e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.122999999999995424e+01,1.000000000000000000e+01
1.214349999999996896e+02,3.123499999999995325e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.123999999999995225e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.124499999999995126e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.124999999999995026e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.125499999999994927e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.125999999999994827e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.126499999999994728e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.126999999999994628e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.127499999999994529e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.127999999999994429e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.128499999999994330e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.128999999999994230e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.129499999999994131e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.129999999999994031e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.130499999999993932e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.130999999999993832e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.131499999999993733e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.131999999999993634e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.132499999999993534e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.132999999999993435e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.133499999999993335e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.133999999999993236e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.134499999999993136e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.134999999999993037e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.135499999999992937e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.135999999999992838e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.136499999999992738e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.136999999999992639e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.137499999999992539e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.137999999999992440e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.138499999999992340e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.138999999999992241e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.139499999999992141e+01,0.000000000000000000e+00
1.214349999999996896e+02,3.139999999999992042e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.100000000000000000e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.100499999999999901e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.100999999999999801e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.101499999999999702e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.101999999999999602e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.102499999999999503e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.102999999999999403e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.103499999999999304e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.103999999999999204e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.104499999999999105e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.104999999999999005e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.105499999999998906e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.105999999999998806e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.106499999999998707e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.106999999999998607e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.107499999999998508e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.107999999999998408e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.108499999999998309e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.108999999999998209e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.109499999999998110e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.109999999999998010e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.110499999999997911e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.110999999999997812e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.111499999999997712e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.111999999999997613e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.112499999999997513e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.112999999999997414e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.113499999999997314e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.113999999999997215e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.114499999999997115e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.114999999999997016e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.115499999999996916e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.115999999999996817e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.116499999999996717e+01,1.000000000000000000e+01
1.214399999999996851e+02,3.116999999999996618e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.117499999999996518e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.117999999999996419e+01,1.000000000000000000e+01
1.214399999999996851e+02,3.118499999999996319e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.118999999999996220e+01,1.000000000000000000e+01
1.214399999999996851e+02,3.119499999999996120e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.119999999999996021e+01,1.000000000000000000e+01
1.214399999999996851e+02,3.120499999999995921e+01,1.000000000000000000e+01
1.214399999999996851e+02,3.120999999999995822e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.121499999999995723e+01,0.000000000000000000e+00
1.214399999999996851e+02,3.121999999999995623e+01,1.000000000000000000e+01
